z(Angstrom),Total_mass_gcm3_mean,Total_mass_gcm3_se,CSH_Si_gcm3_mean,CSH_Si_gcm3_se,Ca_gcm3_mean,Ca_gcm3_se,H_Hydroxyl_CSH_gcm3_mean,H_Hydroxyl_CSH_gcm3_se,H_SiO2_Hydroxyl_gcm3_mean,H_SiO2_Hydroxyl_gcm3_se,H_Unbonded_CSH_gcm3_mean,H_Unbonded_CSH_gcm3_se,H_Unbonded_SiO2_gcm3_mean,H_Unbonded_SiO2_gcm3_se,H_Water_CSH_gcm3_mean,H_Water_CSH_gcm3_se,H_Water_IF_gcm3_mean,H_Water_IF_gcm3_se,O_Bridging_CSH_gcm3_mean,O_Bridging_CSH_gcm3_se,O_Hydroxyl_CSH_gcm3_mean,O_Hydroxyl_CSH_gcm3_se,O_NBO_CSH_gcm3_mean,O_NBO_CSH_gcm3_se,O_SiO2_Structural_gcm3_mean,O_SiO2_Structural_gcm3_se,O_SiO2_Surface_gcm3_mean,O_SiO2_Surface_gcm3_se,O_Unclassified_CSH_gcm3_mean,O_Unclassified_CSH_gcm3_se,O_Water_CSH_gcm3_mean,O_Water_CSH_gcm3_se,O_Water_IF_gcm3_mean,O_Water_IF_gcm3_se,O_Water_IF_CaCoord_gcm3_mean,O_Water_IF_CaCoord_gcm3_se,Si_Bulk_gcm3_mean,Si_Bulk_gcm3_se,Si_Surface_gcm3_mean,Si_Surface_gcm3_se
 89.414143, 0.1570552052, 0.0144614676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1570552052, 0.0144614676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 89.613951, 3.977363191, 0.142434584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.977363191, 0.142434584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 89.813759, 7.2081153632, 0.0974094769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2081153632, 0.0974094769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 90.013568, 0.9686781825, 0.063756225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9686781825, 0.063756225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 90.213376, 0.0061590277, 0.001712641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0061590277, 0.001712641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 90.413184, 0.4853214353, 0.0508874028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4853214353, 0.0508874028, 0, 0
 90.612992, 7.5591216125, 0.1169311386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5591216125, 0.1169311386, 0, 0
 90.8128, 2.7563614684, 0.1581456012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7563614684, 0.1581456012, 0, 0
 91.012608, 0.0111537843, 0.0019702852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108116161, 0.0019291649, 0, 0
 91.212416, 0.1211275438, 0.0120704462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1211275438, 0.0120704462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 91.412224, 3.2150124349, 0.1270299287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2150124349, 0.1270299287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 91.612033, 7.369618755, 0.0636332155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.369618755, 0.0636332155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 91.811841, 1.5917664801, 0.0809571627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5917664801, 0.0809571627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 92.011649, 0.020187924, 0.0025058204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.020187924, 0.0025058204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 92.211457, 0.2306478108, 0.0261103522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2306478108, 0.0261103522, 0, 0
 92.411265, 5.770399788, 0.1559348344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.770399788, 0.1559348344, 0, 0
 92.611073, 4.7084588256, 0.1677340781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7084588256, 0.1677340781, 0, 0
 92.810881, 0.1027940443, 0.0122837807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0006843364, 0.0004709926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1021097079, 0.0124323582, 0, 0
 93.01069, 0.097860106, 0.0113440907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.097860106, 0.0113440907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 93.210498, 2.5635241765, 0.1014347478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5635241765, 0.1014347478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 93.410306, 7.2878405545, 0.0233840706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2878405545, 0.0233840706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 93.610114, 2.3147678929, 0.1042502374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3147678929, 0.1042502374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 93.809922, 0.0533782397, 0.0051737776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0533782397, 0.0051737776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 94.00973, 0.3567833324, 0.0331069765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3567833324, 0.0331069765, 0, 0
 94.209538, 5.5157261635, 0.134943853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5157261635, 0.134943853, 0, 0
 94.409347, 4.7601143249, 0.1465814947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7601143249, 0.1465814947, 0, 0
 94.609155, 0.1807031525, 0.0219134576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001710841, 0.0006798193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1789923115, 0.021976864, 0, 0
 94.808963, 0.1546600277, 0.0126808925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1546600277, 0.0126808925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 95.008771, 2.1197320172, 0.0805718267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1197320172, 0.0805718267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 95.208579, 6.297263607, 0.0437361443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.297263607, 0.0437361443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 95.408387, 3.4761298872, 0.1026509481, 0, 0, 0, 0, 0, 0, 0.0000431135, 0.0000296728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4760867737, 0.1026534323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 95.608195, 0.2755164128, 0.019472574, 0, 0, 0, 0, 0, 0, 0.0009916111, 0.0001628251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2679177029, 0.0199162687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0066070987, 0.0020392167
 95.808004, 0.5615097895, 0.0417980337, 0, 0, 0, 0, 0, 0, 0.0076310943, 0.0004055278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0006843364, 0.0004709926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5531943588, 0.0417912781
 96.007812, 5.9885383391, 0.1160413771, 0, 0, 0, 0, 0, 0, 0.0303950367, 0.0008301895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9578011343, 0.1158629465
 96.20762, 4.2115634045, 0.1385171263, 0, 0, 0, 0, 0, 0, 0.0589577484, 0.0012611895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0273734562, 0.0028948916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1252321998, 0.1389621945
 96.407428, 0.6727245305, 0.0145478953, 0, 0, 0, 0, 0, 0, 0.0772594407, 0.0014417015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4266837491, 0.0205197345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1687813407, 0.0173093616
 96.607236, 1.9653587381, 0.0328692369, 0, 0, 0, 0, 0, 0, 0.0899348177, 0.0011829476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8754239203, 0.0326784069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 96.807044, 2.8727637591, 0.0197104631, 0, 0, 0, 0, 0, 0, 0.124468753, 0.0024384883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.748295006, 0.0190051341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 97.006852, 2.7012630862, 0.0398091037, 0, 0, 0, 0, 0, 0, 0.1931701586, 0.0022263309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5080929276, 0.0386784714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 97.206661, 3.2352415367, 0.0210555819, 0, 0, 0, 0, 0, 0, 0.1478578415, 0.0029335338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0873836952, 0.0203145048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 97.406469, 1.5632101121, 0.0542707809, 0, 0, 0, 0, 0, 0, 0.0395351044, 0.0017276866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5236750077, 0.0527480774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 97.606277, 0.1244284687, 0.00943665, 0, 0, 0, 0, 0, 0, 0.0036215363, 0.0003598991, 0, 0, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1207853756, 0.0092251919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 97.806085, 0.0012718491, 0.0002308529, 0, 0, 0, 0, 0, 0, 0.0012071788, 0.0002224908, 0, 0, 0, 0, 0.0000646703, 0.0000353177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 98.005893, 0.0010131679, 0.0002057573, 0, 0, 0, 0, 0, 0, 0.0007976003, 0.0001749184, 0, 0, 0, 0, 0.0002155676, 0.0000663503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 98.205701, 0.0020478925, 0.0002812833, 0, 0, 0, 0, 0, 0, 0.0001724541, 0.0000791274, 0, 0, 0, 0, 0.0018754384, 0.0002677409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 98.405509, 0.004903982, 0.0007507528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0035353092, 0.0002701507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013686728, 0.0006279902, 0, 0, 0, 0, 0, 0, 0, 0
 98.605318, 0.0149510838, 0.0021510027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0057125424, 0.0003917542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0092385415, 0.0022354928, 0, 0, 0, 0, 0, 0, 0, 0
 98.805126, 0.0276947944, 0.0032605947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0054538612, 0.0003782873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0222409332, 0.0032127006, 0, 0, 0, 0, 0, 0, 0, 0
 99.004934, 0.0314449445, 0.002806372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0037293201, 0.0002282961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0277156244, 0.0028292246, 0, 0, 0, 0, 0, 0, 0, 0
 99.204742, 0.0438543436, 0.0036626509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0017676546, 0.0001622232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.042086689, 0.003657571, 0, 0, 0, 0, 0, 0, 0, 0
 99.40455, 0.04083402, 0.0041578951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011425085, 0.00013732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0396915115, 0.0042009678, 0, 0, 0, 0, 0, 0, 0, 0
 99.604358, 0.026139604, 0.0033518977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000819157, 0.0001323315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.025320447, 0.0032969483, 0, 0, 0, 0, 0, 0, 0, 0
 99.804166, 0.0184394495, 0.0019442096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0006467029, 0.0001149221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0177927466, 0.0018839705, 0, 0, 0, 0, 0, 0, 0, 0
 100.003975, 0.0117442427, 0.0032421326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000452692, 0.0000795897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0112915507, 0.0031896012, 0, 0, 0, 0, 0, 0, 0, 0
 100.203783, 0.0060539838, 0.0020566472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0002371244, 0.0000795897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0058168595, 0.0020028727, 0, 0, 0, 0, 0, 0, 0, 0
 100.403591, 0.0014980134, 0.0008095253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0001293406, 0.0000453259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013686728, 0.0008005335, 0, 0, 0, 0, 0, 0, 0, 0
 100.603399, 0.0007058932, 0.000469836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0006843364, 0.0004709926, 0, 0, 0, 0, 0, 0, 0, 0
 100.803207, 0.0003421682, 0.0003421682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0, 0, 0, 0, 0, 0, 0, 0
 101.003015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 101.202823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 101.402632, 0.0000215568, 0.0000215568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 101.60244, 0.0000215568, 0.0000215568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 101.802248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 102.002056, 0.0003421682, 0.0003421682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0, 0, 0, 0, 0, 0, 0, 0
 102.201864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 102.401672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 102.60148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 102.801289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 103.001097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 103.200905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 103.400713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 103.600521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 103.800329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 104.000137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 104.199946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 104.399754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 104.599562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 104.79937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 104.999178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 105.198986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 105.398794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 105.598603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 105.798411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 105.998219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 106.198027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
